timestamp,co2,temperature,humidity,pressure
2020-02-28 18:00:20,0,25.37,27.95,100294
2020-02-28 18:00:33,887,0,0,0
2020-02-28 18:01:21,0,25.37,27.95,100297
2020-02-28 18:02:23,0,25.37,27.95,100298
2020-02-28 18:02:34,886,0,0,0
2020-02-28 18:03:24,0,25.37,27.96,100299
2020-02-28 18:03:34,885,0,0,0
2020-02-28 18:04:25,0,25.37,27.96,100303
2020-02-28 18:05:26,0,25.37,27.96,100306
2020-02-28 18:05:34,885,0,0,0
2020-02-28 18:06:26,0,25.37,27.95,100306
2020-02-28 18:06:34,885,0,0,0
2020-02-28 18:07:27,0,25.37,27.95,100302
2020-02-28 18:07:34,877,0,0,0
2020-02-28 18:08:28,0,25.37,27.94,100302
2020-02-28 18:08:34,869,0,0,0
2020-02-28 18:09:29,0,25.37,27.94,100303
2020-02-28 18:09:34,860,0,0,0
2020-02-28 18:10:30,0,25.37,27.94,100307
2020-02-28 18:10:34,859,0,0,0
2020-02-28 18:11:31,0,25.37,27.94,100307
2020-02-28 18:11:34,860,0,0,0
2020-02-28 18:12:32,0,25.36,27.95,100299
2020-02-28 18:12:34,858,0,0,0
2020-02-28 18:13:33,0,25.36,27.95,100299
2020-02-28 18:13:34,856,0,0,0
2020-02-28 18:14:35,855,25.36,27.98,100303
2020-02-28 18:15:35,855,0,0,0
2020-02-28 18:15:36,0,25.36,27.95,100303
2020-02-28 18:16:37,0,25.36,27.96,100302
2020-02-28 18:17:35,851,0,0,0
2020-02-28 18:17:38,0,25.36,27.96,100297
2020-02-28 18:18:35,851,0,0,0
2020-02-28 18:18:38,0,25.36,27.97,100302
2020-02-28 18:19:35,852,0,0,0
2020-02-28 18:19:39,0,25.36,27.98,100302
2020-02-28 18:20:40,0,25.36,27.98,100302
2020-02-28 18:21:35,855,0,0,0
2020-02-28 18:21:41,0,25.36,27.98,100304
2020-02-28 18:22:42,0,25.35,27.98,100304
2020-02-28 18:23:35,855,0,0,0
2020-02-28 18:23:43,0,25.35,27.99,100304
2020-02-28 18:24:35,848,0,0,0
2020-02-28 18:24:44,0,25.35,27.99,100304
2020-02-28 18:25:46,0,25.35,27.99,100304
2020-02-28 18:26:36,848,0,0,0
2020-02-28 18:26:47,0,25.35,27.99,100306
2020-02-28 18:27:35,848,0,0,0
2020-02-28 18:27:48,0,25.35,27.98,100308
2020-02-28 18:28:35,846,0,0,0
2020-02-28 18:28:49,0,25.33,27.98,100308
2020-02-28 18:29:35,844,0,0,0
2020-02-28 18:29:50,0,25.33,27.98,100298
2020-02-28 18:30:35,842,0,0,0
2020-02-28 18:30:50,0,25.33,27.98,100297
2020-02-28 18:31:51,0,25.34,27.99,100298
2020-02-28 18:32:52,0,25.34,27.98,100297
2020-02-28 18:33:35,837,0,0,0
2020-02-28 18:33:53,0,25.34,27.98,100297
2020-02-28 18:34:35,827,0,0,0
2020-02-28 18:34:54,0,25.35,27.98,100297
2020-02-28 18:35:35,823,0,0,0
2020-02-28 18:35:55,0,25.36,27.98,100300
2020-02-28 18:36:35,818,0,0,0
2020-02-28 18:36:57,0,25.36,27.98,100300
2020-02-28 18:37:36,816,0,0,0
2020-02-28 18:37:58,0,25.35,27.97,100297
2020-02-28 18:38:36,816,0,0,0
2020-02-28 18:38:59,0,25.35,27.97,100297
2020-02-28 18:39:36,816,0,0,0
2020-02-28 18:40:00,0,25.35,27.97,100299
2020-02-28 18:41:01,0,25.34,27.97,100300
2020-02-28 18:41:36,812,0,0,0
2020-02-28 18:42:02,0,25.33,27.97,100300
2020-02-28 18:42:36,808,0,0,0
2020-02-28 18:43:02,0,25.33,27.97,100302
2020-02-28 18:43:36,808,0,0,0
2020-02-28 18:44:03,0,25.34,27.98,100304
2020-02-28 18:44:36,809,0,0,0
2020-02-28 18:45:04,0,25.34,27.98,100304
2020-02-28 18:45:36,811,0,0,0
2020-02-28 18:46:05,0,25.35,27.98,100304
2020-02-28 18:46:36,811,0,0,0
2020-02-28 18:47:06,0,25.35,27.97,100304
2020-02-28 18:47:36,807,0,0,0
2020-02-28 18:48:07,0,25.35,27.96,100304
2020-02-28 18:48:36,802,0,0,0
2020-02-28 18:49:08,0,25.35,27.96,100306
2020-02-28 18:49:37,802,0,0,0
2020-02-28 18:50:10,0,25.36,27.96,100306
2020-02-28 18:50:37,802,0,0,0
2020-02-28 18:51:11,0,25.36,27.97,100301
2020-02-28 18:51:36,800,0,0,0
2020-02-28 18:52:12,0,25.36,27.97,100300
2020-02-28 18:52:36,800,0,0,0
2020-02-28 18:53:13,0,25.37,27.96,100298
2020-02-28 18:53:36,796,0,0,0
2020-02-28 18:54:14,0,25.37,27.95,100298
2020-02-28 18:54:36,798,0,0,0
2020-02-28 18:55:15,0,25.38,27.94,100291
2020-02-28 18:56:15,0,25.36,27.93,100291
2020-02-28 18:56:36,795,0,0,0
2020-02-28 18:57:16,0,25.36,27.93,100291
2020-02-28 18:57:36,793,0,0,0
2020-02-28 18:58:17,0,25.36,27.93,100297
2020-02-28 18:58:36,793,0,0,0
2020-02-28 18:59:18,0,25.36,27.94,100295
2020-02-28 18:59:36,790,0,0,0
2020-02-28 19:00:19,0,25.38,27.93,100297
2020-02-28 19:00:36,788,0,0,0
2020-02-28 19:01:20,0,25.38,27.93,100302
2020-02-28 19:01:37,784,0,0,0
2020-02-28 19:02:22,0,25.38,27.92,100302
2020-02-28 19:02:37,784,0,0,0
2020-02-28 19:03:23,0,25.38,27.92,100300
2020-02-28 19:03:37,782,0,0,0
2020-02-28 19:04:24,0,25.38,27.92,100299
2020-02-28 19:04:37,780,0,0,0
2020-02-28 19:05:25,0,25.38,27.92,100299
2020-02-28 19:06:26,0,25.38,27.92,100300
2020-02-28 19:06:37,779,0,0,0
2020-02-28 19:07:27,0,25.38,27.92,100300
2020-02-28 19:07:37,776,0,0,0
2020-02-28 19:08:27,0,25.38,27.92,100304
2020-02-28 19:08:37,776,0,0,0
2020-02-28 19:09:28,0,25.38,27.92,100305
2020-02-28 19:09:37,775,0,0,0
2020-02-28 19:10:29,0,25.38,27.92,100305
2020-02-28 19:10:37,774,0,0,0
2020-02-28 19:11:30,0,25.38,27.92,100305
2020-02-28 19:11:37,772,0,0,0
2020-02-28 19:12:31,0,25.38,27.92,100305
2020-02-28 19:12:38,770,0,0,0
2020-02-28 19:13:33,0,25.38,27.92,100307
2020-02-28 19:13:37,771,0,0,0
2020-02-28 19:14:34,0,25.38,27.92,100307
2020-02-28 19:14:37,770,0,0,0
2020-02-28 19:15:35,0,25.39,27.9,100305
2020-02-28 19:15:37,770,0,0,0
2020-02-28 19:16:36,0,25.39,27.9,100304
2020-02-28 19:16:37,761,0,0,0
2020-02-28 19:17:37,759,25.39,27.9,100304
2020-02-28 19:18:37,759,25.11,27.92,100256
2020-02-28 19:19:37,758,0,0,0
2020-02-28 19:19:38,0,25.38,27.9,100306
2020-02-28 19:20:37,758,0,0,0
2020-02-28 19:20:39,0,25.38,27.91,100307
2020-02-28 19:21:37,756,0,0,0
2020-02-28 19:21:40,0,25.38,27.9,100307
2020-02-28 19:22:37,755,0,0,0
2020-02-28 19:22:41,0,25.38,27.91,100307
2020-02-28 19:23:37,756,0,0,0
2020-02-28 19:23:43,0,25.37,27.91,100309
2020-02-28 19:24:38,754,0,0,0
2020-02-28 19:24:44,0,25.38,27.91,100312
2020-02-28 19:25:38,755,0,0,0
2020-02-28 19:25:45,0,25.37,27.91,100309
2020-02-28 19:26:38,752,0,0,0
2020-02-28 19:26:46,0,25.38,27.91,100314
2020-02-28 19:27:38,751,0,0,0
2020-02-28 19:27:47,0,25.37,27.91,100312
2020-02-28 19:28:38,751,0,0,0
2020-02-28 19:28:48,0,25.37,27.9,100312
2020-02-28 19:29:38,747,0,0,0
2020-02-28 19:29:49,0,25.37,27.91,100312
2020-02-28 19:30:49,0,25.37,27.91,100316
2020-02-28 19:31:38,742,0,0,0
2020-02-28 19:31:50,0,25.37,27.91,100316
2020-02-28 19:32:51,0,25.38,27.9,100318
2020-02-28 19:33:38,733,0,0,0
2020-02-28 19:33:52,0,25.38,27.9,100315
2020-02-28 19:34:37,733,0,0,0
2020-02-28 19:34:53,0,25.38,27.9,100315
2020-02-28 19:35:37,733,0,0,0
